date,channel,campaign,segment,geo,spend,impressions,clicks,leads,MQLs,SQLs,opportunities,closed_won,CAC,CPL,CTR,CVR_stagewise,ROI
2024-10-02,Content Marketing,Q2 Demo,SMB,Canada,1222.59,244518,3285,328,245,82,65,18,64.68,3.72,0.0134,0.1,385.5
2024-10-02,Content Marketing,Product Launch,MM,EU,1067.38,213475,3091,177,131,45,40,8,120.61,6.01,0.0145,0.0574,620.82
2024-10-02,Content Marketing,Product Launch,ENT,EU,1095.55,219110,2565,92,64,24,20,4,266.44,11.87,0.0117,0.036,749.63
2024-10-03,Google Ads,Q1 Brand,SMB,US,3366.16,224410,7840,866,655,181,130,33,101.32,3.89,0.0349,0.1105,245.74
2024-10-03,Google Ads,Product Launch,MM,EU,2475.73,165048,6378,703,520,207,161,40,61.17,3.52,0.0386,0.1102,1225.15
2024-10-03,Google Ads,Q4 Holiday,ENT,US,7084.66,472310,16007,681,523,110,80,12,574.56,10.4,0.0339,0.0426,347.09
2024-10-03,Facebook Ads,Q4 Holiday,SMB,US,1395.86,174482,3228,429,276,56,44,9,151.84,3.25,0.0185,0.1329,163.65
2024-10-03,Facebook Ads,Q2 Demo,MM,EU,1889.65,236205,3627,458,331,128,103,18,104.57,4.12,0.0154,0.1265,716.2
2024-10-03,Facebook Ads,Q1 Brand,ENT,EU,1520.81,190101,3694,152,106,30,25,4,371.8,9.96,0.0194,0.0413,536.93
2024-10-03,LinkedIn,Product Launch,SMB,US,395.38,15815,607,74,51,17,14,4,85.73,5.29,0.0384,0.1229,290.61
2024-10-03,LinkedIn,Q3 Feature,MM,US,514.85,20594,1003,136,103,33,27,3,147.03,3.77,0.0487,0.1359,509.1
2024-10-03,LinkedIn,Q4 Holiday,ENT,EU,2040.93,81637,3913,284,208,42,33,4,501.08,7.18,0.0479,0.0727,398.14
2024-10-03,Content Marketing,Webinar Series,SMB,US,997.99,199597,4011,443,353,91,65,21,46.88,2.25,0.0201,0.1106,532.23
2024-10-03,Content Marketing,Q1 Brand,MM,US,1413.73,282746,2278,114,84,23,19,3,432.01,12.35,0.0081,0.0503,172.61
2024-10-03,Content Marketing,Q4 Holiday,ENT,EU,1212.53,242506,4188,276,191,71,62,5,213.17,4.38,0.0173,0.0661,937.2
2024-10-04,Google Ads,Q1 Brand,SMB,EU,3973.06,264870,8784,918,654,216,166,32,121.73,4.33,0.0332,0.1045,204.37
2024-10-04,Google Ads,Q4 Holiday,MM,APAC,5712.48,380832,13813,778,557,171,150,32,174.81,7.34,0.0363,0.0563,428.04
2024-10-04,Google Ads,Product Launch,ENT,Canada,3567.55,237836,5235,309,230,47,38,8,410.11,11.53,0.022,0.0591,486.67
2024-10-04,Facebook Ads,Q3 Feature,SMB,US,2636.11,329513,5608,480,318,108,89,24,107.58,5.49,0.017,0.0857,231.38
2024-10-04,Facebook Ads,Product Launch,MM,EU,3159.04,394879,6568,455,315,69,62,10,287.54,6.93,0.0166,0.0694,259.83
2024-10-04,Facebook Ads,Q3 Feature,ENT,EU,3471.63,433953,7705,503,398,93,74,10,323.57,6.89,0.0178,0.0654,617.11
2024-10-04,LinkedIn,Q1 Brand,SMB,EU,532.03,21281,845,60,45,9,8,2,241.4,8.8,0.0397,0.0715,102.56
2024-10-04,LinkedIn,Q3 Feature,MM,US,506.52,20260,893,68,50,13,10,1,255.55,7.42,0.0441,0.0764,292.49
2024-10-04,LinkedIn,Q1 Brand,ENT,APAC,2766.27,110650,3625,153,96,27,23,4,612.56,18.05,0.0328,0.0423,325.5
2024-10-04,Content Marketing,Q2 Demo,SMB,Canada,792.0,158400,2719,298,183,54,41,11,68.91,2.65,0.0172,0.1099,361.81
2024-10-04,Content Marketing,Q2 Demo,MM,APAC,1535.17,307034,3780,249,188,62,47,7,211.8,6.15,0.0123,0.066,353.12
2024-10-04,Content Marketing,Webinar Series,ENT,EU,1350.23,270045,4636,130,78,28,24,4,333.27,10.31,0.0172,0.0282,599.12
2024-10-05,Google Ads,Q4 Holiday,SMB,EU,4292.54,286169,10456,1720,1166,279,228,60,70.53,2.5,0.0365,0.1645,353.44
2024-10-05,Google Ads,Webinar Series,MM,US,7559.7,503980,21715,2603,1891,427,319,78,96.47,2.9,0.0431,0.1199,776.42
2024-10-05,Google Ads,Q2 Demo,ENT,US,4765.48,317698,11205,800,518,165,133,24,192.57,5.95,0.0353,0.0715,1037.58
2024-10-05,Facebook Ads,Product Launch,SMB,Canada,2739.61,342451,4543,520,377,78,55,16,167.47,5.26,0.0133,0.1146,148.28
2024-10-05,Facebook Ads,Q2 Demo,MM,US,1791.65,223956,3884,245,159,45,34,7,232.09,7.31,0.0173,0.0631,322.15
2024-10-05,Facebook Ads,Q4 Holiday,ENT,US,1227.14,153392,3640,237,184,67,58,8,147.87,5.17,0.0237,0.0652,1351.55
2024-10-05,LinkedIn,Q1 Brand,SMB,US,883.29,35331,1880,323,229,51,43,11,75.97,2.73,0.0532,0.1719,328.09
2024-10-05,LinkedIn,Q2 Demo,MM,US,635.74,25429,1270,83,54,16,12,2,316.91,7.65,0.05,0.0654,235.66
2024-10-05,LinkedIn,Product Launch,ENT,APAC,1411.08,56443,2324,147,113,23,18,2,625.34,9.55,0.0412,0.0635,318.83
2024-10-05,Content Marketing,Q4 Holiday,SMB,Canada,1310.41,262081,4639,538,415,96,72,23,56.72,2.43,0.0177,0.116,439.74
2024-10-05,Content Marketing,Product Launch,MM,EU,1092.11,218421,3029,200,145,31,22,4,269.72,5.43,0.0139,0.0663,277.07
2024-10-05,Content Marketing,Q2 Demo,ENT,EU,1169.93,233986,4768,191,145,43,36,4,247.73,6.12,0.0204,0.0401,806.34
2024-10-06,Google Ads,Product Launch,SMB,APAC,2657.99,177199,5853,715,448,126,96,26,101.09,3.71,0.033,0.1223,246.31
2024-10-06,Google Ads,Webinar Series,MM,Canada,4679.9,311993,11509,1263,810,258,216,37,125.49,3.7,0.0369,0.1098,596.65
2024-10-06,Google Ads,Q4 Holiday,ENT,EU,6958.79,463919,19400,1212,732,188,133,18,371.32,5.74,0.0418,0.0625,537.63
2024-10-06,Facebook Ads,Q2 Demo,SMB,US,2256.34,282042,5958,804,487,167,145,43,51.7,2.8,0.0211,0.135,482.57
2024-10-06,Facebook Ads,Webinar Series,MM,EU,2838.17,354771,7174,648,438,116,92,21,135.07,4.38,0.0202,0.0904,554.27
2024-10-06,Facebook Ads,Product Launch,ENT,Canada,2610.51,326313,7278,372,233,88,75,6,376.66,7.0,0.0223,0.0512,529.98
2024-10-06,LinkedIn,Webinar Series,SMB,US,544.57,21782,1081,107,74,24,21,4,125.83,5.07,0.0496,0.0994,197.67
2024-10-06,LinkedIn,Product Launch,MM,APAC,802.71,32108,1194,88,66,17,13,3,251.26,9.03,0.0372,0.0744,297.49
2024-10-06,LinkedIn,Q3 Feature,ENT,Canada,2796.55,111862,3988,197,136,33,25,3,920.54,14.14,0.0357,0.0496,216.26
2024-10-06,Content Marketing,Q1 Brand,SMB,EU,1055.71,211142,2236,365,274,56,44,13,80.64,2.89,0.0106,0.1633,309.03
2024-10-06,Content Marketing,Q2 Demo,MM,US,1074.68,214936,3332,221,150,32,27,5,190.99,4.86,0.0155,0.0663,391.69
2024-10-06,Content Marketing,Webinar Series,ENT,US,678.8,135759,1066,38,28,7,6,0,678.8,17.6,0.0079,0.0361,147.19
2024-10-07,Google Ads,Webinar Series,SMB,APAC,3487.57,232504,5933,668,497,155,133,49,70.25,5.21,0.0255,0.1127,354.86
2024-10-07,Google Ads,Webinar Series,MM,EU,4309.02,287268,4207,224,151,49,34,7,545.05,19.23,0.0146,0.0532,136.6
2024-10-07,Google Ads,Q4 Holiday,ENT,EU,8046.43,536428,13912,708,432,107,91,8,916.84,11.36,0.0259,0.0509,217.14
2024-10-07,Facebook Ads,Q3 Feature,SMB,US,2641.04,330130,5865,799,599,134,107,28,91.49,3.3,0.0178,0.1363,272.26
2024-10-07,Facebook Ads,Q2 Demo,MM,US,1148.34,143542,2556,196,120,30,22,5,200.93,5.85,0.0178,0.0768,372.26
2024-10-07,Facebook Ads,Q2 Demo,ENT,Canada,3307.85,413481,9607,526,384,134,109,25,127.89,6.29,0.0232,0.0548,1562.86
2024-10-07,LinkedIn,Q4 Holiday,SMB,EU,470.01,18800,960,76,50,17,13,3,149.82,6.18,0.0511,0.0791,165.86
2024-10-07,LinkedIn,Q2 Demo,MM,US,1034.38,41375,1531,146,107,38,31,6,160.67,7.07,0.037,0.0955,465.79
2024-10-07,LinkedIn,Q1 Brand,ENT,APAC,1740.6,69623,3591,237,164,45,36,6,253.63,7.32,0.0516,0.0662,787.55
2024-10-07,Content Marketing,Q3 Feature,SMB,EU,963.13,192625,2294,432,314,123,102,14,67.74,2.23,0.0119,0.1886,368.08
2024-10-07,Content Marketing,Q4 Holiday,MM,APAC,1043.9,208780,3756,243,152,48,37,7,133.96,4.29,0.018,0.0648,558.85
2024-10-07,Content Marketing,Q3 Feature,ENT,Canada,1060.95,212189,4077,184,135,35,26,3,337.61,5.75,0.0192,0.0452,591.4
2024-10-08,Google Ads,Q1 Brand,SMB,US,5199.94,346662,15873,2815,1949,586,434,58,89.06,1.85,0.0458,0.1774,279.7
2024-10-08,Google Ads,Product Launch,MM,US,5345.03,356335,13381,1174,771,166,144,29,180.42,4.55,0.0376,0.0878,414.7
2024-10-08,Google Ads,Webinar Series,ENT,EU,5110.46,340697,10053,567,391,148,113,16,315.94,9.0,0.0295,0.0565,632.03
2024-10-08,Facebook Ads,Q2 Demo,SMB,US,3552.03,444003,8633,1145,776,275,199,36,97.14,3.1,0.0194,0.1327,256.37
2024-10-08,Facebook Ads,Q4 Holiday,MM,US,4783.23,597903,10612,689,510,153,107,20,227.84,6.94,0.0177,0.0649,328.18
2024-10-08,Facebook Ads,Q1 Brand,ENT,EU,3722.46,465307,9666,514,383,82,57,7,525.72,7.23,0.0208,0.0532,379.43
2024-10-08,LinkedIn,Product Launch,SMB,Canada,789.88,31595,1371,179,131,34,28,6,119.83,4.41,0.0434,0.1308,207.63
2024-10-08,LinkedIn,Webinar Series,MM,APAC,971.66,38866,1745,122,76,20,15,3,310.72,7.93,0.0449,0.0702,240.37
2024-10-08,LinkedIn,Q4 Holiday,ENT,EU,1926.74,77069,3897,98,59,22,16,2,800.29,19.51,0.0506,0.0253,248.91
2024-10-08,Content Marketing,Product Launch,SMB,APAC,932.05,186410,2194,222,143,33,29,7,121.12,4.2,0.0118,0.1012,205.41
2024-10-08,Content Marketing,Q2 Demo,MM,US,468.77,93753,1690,96,72,23,17,3,137.46,4.86,0.018,0.0571,544.62
2024-10-08,Content Marketing,Q3 Feature,ENT,EU,1101.41,220281,2519,99,60,14,12,2,497.2,11.09,0.0114,0.0394,401.25
2024-10-09,Google Ads,Q1 Brand,SMB,EU,4431.19,295412,9992,890,698,150,129,21,206.45,4.98,0.0338,0.0891,120.1
2024-10-09,Google Ads,Product Launch,MM,Canada,6844.51,456300,14652,971,766,166,136,27,250.64,7.04,0.0321,0.0663,298.23
2024-10-09,Google Ads,Q2 Demo,ENT,Canada,6916.43,461095,16823,1083,803,273,237,28,246.53,6.38,0.0365,0.0644,810.26
2024-10-09,Facebook Ads,Q2 Demo,SMB,US,3431.21,428901,8807,1235,972,370,326,80,42.39,2.78,0.0205,0.1402,588.8
2024-10-09,Facebook Ads,Q4 Holiday,MM,Canada,3234.57,404321,9058,944,659,150,132,22,140.75,3.42,0.0224,0.1043,531.86
2024-10-09,Facebook Ads,Q1 Brand,ENT,Canada,4270.47,533808,8475,423,323,74,67,6,677.7,10.08,0.0159,0.05,294.12
2024-10-09,LinkedIn,Q2 Demo,SMB,EU,512.15,20485,780,78,58,12,9,2,229.98,6.53,0.0381,0.1005,107.7
2024-10-09,LinkedIn,Webinar Series,MM,Canada,556.51,22260,1280,100,78,25,21,3,177.84,5.53,0.0575,0.0786,420.74
2024-10-09,LinkedIn,Q2 Demo,ENT,Canada,1475.44,59017,2362,126,82,25,21,2,686.76,11.69,0.04,0.0534,290.22
2024-10-09,Content Marketing,Q3 Feature,SMB,EU,779.75,155949,2579,383,231,48,40,12,62.34,2.03,0.0165,0.1488,400.03
2024-10-09,Content Marketing,Q4 Holiday,MM,EU,690.76,138151,1931,186,135,46,35,7,96.92,3.7,0.014,0.0968,772.86
2024-10-09,Content Marketing,Product Launch,ENT,APAC,676.93,135385,2139,93,59,12,10,1,458.47,7.26,0.0158,0.0435,435.23
2024-10-10,Google Ads,Q3 Feature,SMB,EU,4433.59,295572,12540,1719,1206,298,264,79,55.9,2.58,0.0424,0.1371,446.21
2024-10-10,Google Ads,Q3 Feature,MM,EU,5209.92,347328,11353,635,411,117,103,29,179.05,8.2,0.0327,0.056,417.88
2024-10-10,Google Ads,Q1 Brand,ENT,US,3634.37,242291,5851,209,163,49,40,4,900.81,17.36,0.0242,0.0358,221.02
2024-10-10,Facebook Ads,Q3 Feature,SMB,EU,2994.54,374317,5512,684,445,91,70,20,146.16,4.38,0.0147,0.1241,170.04
2024-10-10,Facebook Ads,Q1 Brand,MM,Canada,2453.16,306645,6239,575,435,89,76,22,108.16,4.26,0.0203,0.0922,692.41
2024-10-10,Facebook Ads,Q4 Holiday,ENT,Canada,715.79,89473,1921,39,28,8,6,1,698.32,17.95,0.0215,0.0208,285.4
2024-10-10,LinkedIn,Q2 Demo,SMB,APAC,738.8,29551,1710,190,125,41,30,7,94.95,3.87,0.0579,0.1115,262.29
2024-10-10,LinkedIn,Q2 Demo,MM,APAC,416.65,16665,775,79,59,19,17,3,132.81,5.26,0.0465,0.1023,563.71
2024-10-10,LinkedIn,Webinar Series,ENT,EU,2085.83,83433,5146,139,108,28,19,3,523.81,14.94,0.0617,0.0271,380.82
2024-10-10,Content Marketing,Product Launch,SMB,EU,949.76,189952,2775,427,312,73,62,14,67.79,2.22,0.0146,0.1541,367.8
2024-10-10,Content Marketing,Webinar Series,MM,EU,2083.41,416681,7748,793,526,115,87,16,127.89,2.63,0.0186,0.1024,585.43
2024-10-10,Content Marketing,Q1 Brand,ENT,Canada,1280.76,256152,4825,234,171,57,44,6,195.15,5.47,0.0188,0.0485,1023.87
2024-10-11,Google Ads,Webinar Series,SMB,Canada,5535.51,369033,9393,689,517,187,135,31,176.29,8.02,0.0255,0.0734,140.81
2024-10-11,Google Ads,Q2 Demo,MM,Canada,4841.53,322768,10636,1165,826,261,224,49,97.46,4.16,0.033,0.1095,768.56
2024-10-11,Google Ads,Q4 Holiday,ENT,APAC,8522.03,568135,22307,1464,947,239,173,26,323.99,5.82,0.0393,0.0656,616.3
2024-10-11,Facebook Ads,Q1 Brand,SMB,Canada,2658.61,332325,8289,1056,656,202,174,22,119.88,2.52,0.0249,0.1275,207.54
2024-10-11,Facebook Ads,Product Launch,MM,EU,1492.69,186585,2797,263,160,46,34,6,223.63,5.67,0.015,0.0941,334.38
2024-10-11,Facebook Ads,Q2 Demo,ENT,APAC,1310.39,163799,2223,103,75,17,15,2,538.92,12.66,0.0136,0.0466,370.11
2024-10-11,LinkedIn,Q4 Holiday,SMB,EU,846.78,33871,1913,98,63,20,18,3,224.01,8.63,0.0565,0.0512,110.6
2024-10-11,LinkedIn,Webinar Series,MM,EU,669.38,26775,1130,57,39,13,11,1,419.61,11.71,0.0422,0.0506,177.74
2024-10-11,LinkedIn,Webinar Series,ENT,US,3251.82,130072,3269,200,142,48,41,3,869.76,16.24,0.0251,0.0613,228.95
2024-10-11,Content Marketing,Q4 Holiday,SMB,US,1226.31,245262,3134,409,288,82,69,15,78.47,3.0,0.0128,0.1305,317.58
2024-10-11,Content Marketing,Q1 Brand,MM,Canada,1317.43,263486,4232,195,137,44,34,6,219.09,6.75,0.0161,0.0461,341.32
2024-10-11,Content Marketing,Product Launch,ENT,US,1019.76,203951,3706,287,185,73,55,7,133.91,3.55,0.0182,0.0776,1492.52
2024-10-12,Google Ads,Q4 Holiday,SMB,Canada,4428.96,295264,10387,1334,852,329,251,66,66.26,3.32,0.0352,0.1285,376.32
2024-10-12,Google Ads,Q4 Holiday,MM,US,6394.82,426321,16593,1459,1127,449,331,68,92.95,4.38,0.0389,0.0879,805.9
2024-10-12,Google Ads,Q4 Holiday,ENT,Canada,6478.78,431918,10845,583,358,132,117,23,272.68,11.1,0.0251,0.0538,732.46
2024-10-12,Facebook Ads,Q2 Demo,SMB,US,1608.11,201013,3636,506,313,97,81,21,74.86,3.18,0.0181,0.1393,332.97
2024-10-12,Facebook Ads,Webinar Series,MM,US,3519.5,439937,5874,581,401,140,106,23,149.61,6.05,0.0134,0.0991,500.3
2024-10-12,Facebook Ads,Product Launch,ENT,Canada,2403.38,300422,5350,240,158,52,43,6,377.28,9.98,0.0178,0.045,529.11
2024-10-12,LinkedIn,Q2 Demo,SMB,EU,460.84,18433,764,41,28,9,6,1,235.72,11.03,0.0415,0.0546,105.06
2024-10-12,LinkedIn,Q3 Feature,MM,APAC,360.11,14404,591,54,40,8,6,0,360.11,6.61,0.0411,0.0921,142.85
2024-10-12,LinkedIn,Q2 Demo,ENT,US,2097.71,83908,3911,111,84,21,15,1,1248.45,18.74,0.0466,0.0286,159.2
2024-10-12,Content Marketing,Q1 Brand,SMB,Canada,799.97,159993,1711,203,152,46,32,7,112.04,3.93,0.0107,0.1189,222.14
2024-10-12,Content Marketing,Product Launch,MM,APAC,1526.53,305305,4119,212,167,52,40,7,211.47,7.17,0.0135,0.0517,353.66
2024-10-12,Content Marketing,Q2 Demo,ENT,Canada,732.03,146406,2838,126,91,19,14,1,372.86,5.8,0.0194,0.0445,535.39
2024-10-13,Google Ads,Webinar Series,SMB,US,4089.01,272600,8409,1294,961,316,279,77,52.9,3.16,0.0309,0.1539,471.61
2024-10-13,Google Ads,Q4 Holiday,MM,Canada,2293.74,152916,4056,192,121,36,32,5,382.7,11.91,0.0265,0.0475,194.97
2024-10-13,Google Ads,Q2 Demo,ENT,Canada,4264.51,284300,9719,334,217,57,48,8,485.69,12.75,0.0342,0.0344,410.78
2024-10-13,Facebook Ads,Q2 Demo,SMB,APAC,3342.28,417784,10426,807,504,195,161,31,106.3,4.14,0.025,0.0775,234.18
2024-10-13,Facebook Ads,Product Launch,MM,Canada,3445.48,430684,8527,595,442,131,97,21,164.0,5.79,0.0198,0.0698,456.31
2024-10-13,Facebook Ads,Product Launch,ENT,US,3438.84,429854,11761,601,437,100,77,10,312.86,5.72,0.0274,0.0511,638.27
2024-10-13,LinkedIn,Product Launch,SMB,US,287.7,11508,544,110,75,19,16,4,62.23,2.61,0.0473,0.2029,400.76
2024-10-13,LinkedIn,Q4 Holiday,MM,APAC,467.71,18708,788,41,27,9,7,1,359.9,11.2,0.0421,0.053,207.39
2024-10-13,LinkedIn,Webinar Series,ENT,US,2340.99,93639,5133,297,204,46,40,3,629.35,7.88,0.0548,0.0579,316.79
2024-10-13,Content Marketing,Q3 Feature,SMB,Canada,1299.38,259876,4040,420,321,119,96,22,58.1,3.09,0.0155,0.1039,429.29
2024-10-13,Content Marketing,Q3 Feature,MM,EU,974.83,194965,2906,230,167,47,36,9,106.3,4.23,0.0149,0.0792,704.56
2024-10-13,Content Marketing,Product Launch,ENT,US,1211.06,242211,3108,109,72,14,10,1,610.44,11.1,0.0128,0.0351,326.63
2024-10-14,Google Ads,Webinar Series,SMB,APAC,5416.76,361117,18565,3060,2144,593,434,103,52.42,1.77,0.0514,0.1649,475.91
2024-10-14,Google Ads,Product Launch,MM,US,5447.93,363195,15904,1371,939,340,300,51,105.51,3.97,0.0438,0.0862,709.8
2024-10-14,Google Ads,Webinar Series,ENT,APAC,7275.12,485007,19208,986,740,221,181,23,307.78,7.38,0.0396,0.0513,648.81
2024-10-14,Facebook Ads,Q1 Brand,SMB,US,3293.57,411695,7215,949,691,253,213,56,58.37,3.47,0.0175,0.1316,427.3
2024-10-14,Facebook Ads,Q4 Holiday,MM,APAC,3161.39,395173,7501,501,340,89,68,11,266.63,6.3,0.019,0.0668,280.29
2024-10-14,Facebook Ads,Q4 Holiday,ENT,US,2471.94,308991,5132,254,192,71,61,8,289.17,9.7,0.0166,0.0497,690.64
2024-10-14,LinkedIn,Q3 Feature,SMB,APAC,817.52,32700,1302,145,107,35,30,7,109.85,5.61,0.0398,0.112,226.59
2024-10-14,LinkedIn,Q2 Demo,MM,US,284.88,11395,550,48,37,13,10,2,118.36,5.84,0.0483,0.0887,632.63
2024-10-14,LinkedIn,Webinar Series,ENT,EU,1895.75,75830,3186,202,156,53,37,5,339.5,9.38,0.042,0.0634,588.1
2024-10-14,Content Marketing,Q2 Demo,SMB,APAC,1386.0,277199,3227,418,327,88,74,17,79.54,3.31,0.0116,0.1297,313.29
2024-10-14,Content Marketing,Q2 Demo,MM,US,1134.97,226994,2840,296,216,63,53,12,88.5,3.82,0.0125,0.1045,846.45
2024-10-14,Content Marketing,Product Launch,ENT,Canada,1057.34,211467,3331,199,124,29,25,5,207.85,5.29,0.0158,0.06,961.24
2024-10-15,Google Ads,Product Launch,SMB,EU,5697.19,379812,16568,1736,1155,328,261,64,88.02,3.28,0.0436,0.1048,283.01
2024-10-15,Google Ads,Product Launch,MM,EU,1586.45,105763,3942,194,138,33,28,5,279.03,8.14,0.0373,0.0494,267.79
2024-10-15,Google Ads,Q3 Feature,ENT,APAC,3590.58,239371,6619,313,193,58,48,6,526.0,11.45,0.0277,0.0474,379.23
2024-10-15,Facebook Ads,Q3 Feature,SMB,Canada,1730.37,216296,3496,384,253,82,72,15,113.1,4.5,0.0162,0.1101,220.04
2024-10-15,Facebook Ads,Q3 Feature,MM,US,4634.27,579284,10892,776,482,126,102,18,246.22,5.97,0.0188,0.0713,303.61
2024-10-15,Facebook Ads,Q1 Brand,ENT,APAC,4203.36,525420,6521,437,326,102,85,13,301.56,9.61,0.0124,0.067,662.22
2024-10-15,LinkedIn,Q3 Feature,SMB,Canada,382.96,15318,743,105,81,23,20,4,92.79,3.61,0.0485,0.1425,268.42
2024-10-15,LinkedIn,Q4 Holiday,MM,US,418.44,16737,543,51,34,10,7,1,293.46,8.06,0.0325,0.0954,254.57
2024-10-15,LinkedIn,Q4 Holiday,ENT,APAC,2576.88,103075,4702,301,235,50,43,5,452.53,8.55,0.0456,0.0641,440.96
2024-10-15,Content Marketing,Q4 Holiday,SMB,APAC,782.01,156402,2089,369,251,52,46,13,58.79,2.11,0.0134,0.1771,424.23
2024-10-15,Content Marketing,Product Launch,MM,US,722.63,144526,2573,176,117,35,28,5,125.5,4.1,0.0178,0.0685,596.61
2024-10-15,Content Marketing,Q2 Demo,ENT,Canada,1192.65,238529,3093,186,121,34,25,2,467.7,6.41,0.013,0.0602,426.63
2024-10-16,Google Ads,Q1 Brand,SMB,US,3403.43,226895,10962,786,564,158,132,32,105.69,4.33,0.0483,0.0718,235.54
2024-10-16,Google Ads,Q4 Holiday,MM,EU,5059.55,337303,13281,1280,1004,243,210,48,103.8,3.95,0.0394,0.0964,721.53
2024-10-16,Google Ads,Q3 Feature,ENT,US,4678.57,311904,12685,687,498,137,118,17,270.15,6.81,0.0407,0.0542,739.32
2024-10-16,Facebook Ads,Q1 Brand,SMB,EU,2095.01,261875,4664,939,718,209,180,58,35.67,2.23,0.0178,0.2013,699.86
2024-10-16,Facebook Ads,Q3 Feature,MM,US,3704.05,463006,5995,407,314,76,65,9,376.79,9.09,0.0129,0.068,198.05
2024-10-16,Facebook Ads,Product Launch,ENT,EU,3303.54,412942,7463,464,343,92,73,8,400.75,7.11,0.0181,0.0623,498.07
2024-10-16,LinkedIn,Q4 Holiday,SMB,EU,616.43,24657,1081,91,61,20,17,3,160.33,6.72,0.0439,0.0848,154.92
2024-10-16,LinkedIn,Q2 Demo,MM,US,424.14,16965,490,42,28,8,7,1,281.79,9.91,0.0289,0.0873,265.16
2024-10-16,LinkedIn,Q3 Feature,ENT,Canada,1847.31,73892,1850,70,47,18,16,1,974.27,26.05,0.025,0.0383,204.28
2024-10-16,Content Marketing,Product Launch,SMB,EU,973.46,194692,3823,676,488,144,128,23,41.14,1.44,0.0196,0.177,606.75
2024-10-16,Content Marketing,Q4 Holiday,MM,APAC,1484.42,296883,3846,227,143,49,37,6,226.65,6.53,0.013,0.0591,329.9
2024-10-16,Content Marketing,Q4 Holiday,ENT,Canada,509.05,101809,1477,110,73,23,20,3,149.14,4.62,0.0145,0.0745,1340.06
2024-10-17,Google Ads,Product Launch,SMB,US,5413.5,360899,11290,1040,737,180,156,36,149.24,5.2,0.0313,0.0922,166.51
2024-10-17,Google Ads,Q3 Feature,MM,EU,8806.34,587089,23009,1331,1022,399,319,75,117.14,6.61,0.0392,0.0579,639.27
2024-10-17,Google Ads,Q1 Brand,ENT,US,5229.17,348611,16110,756,466,185,138,18,279.87,6.91,0.0462,0.0469,713.61
2024-10-17,Facebook Ads,Q2 Demo,SMB,APAC,1611.16,201394,4732,372,281,62,55,15,104.44,4.33,0.0235,0.0786,238.38
2024-10-17,Facebook Ads,Q4 Holiday,MM,APAC,3476.58,434573,10268,859,562,137,112,17,203.99,4.05,0.0236,0.0837,366.66
2024-10-17,Facebook Ads,Product Launch,ENT,APAC,2018.92,252365,4696,73,54,12,9,1,1187.2,27.6,0.0186,0.0156,167.46
2024-10-17,LinkedIn,Q4 Holiday,SMB,Canada,96.35,3853,126,13,9,3,3,0,96.35,7.36,0.0327,0.1039,232.65
2024-10-17,LinkedIn,Q4 Holiday,MM,APAC,198.71,7948,309,26,19,5,4,1,191.34,7.58,0.039,0.0846,390.97
2024-10-17,LinkedIn,Webinar Series,ENT,EU,1498.26,59930,3230,95,57,20,15,3,478.54,15.71,0.0539,0.0295,416.94
2024-10-17,Content Marketing,Q3 Feature,SMB,EU,367.81,73562,1131,123,98,27,20,2,124.6,2.98,0.0154,0.1091,199.64
2024-10-17,Content Marketing,Q3 Feature,MM,EU,589.62,117923,1977,155,106,25,21,4,147.23,3.79,0.0168,0.0787,508.42
2024-10-17,Content Marketing,Q4 Holiday,ENT,APAC,882.13,176425,2684,63,47,14,10,1,627.06,13.91,0.0152,0.0236,317.95
2024-10-18,Google Ads,Q3 Feature,SMB,US,5453.41,363560,11373,1144,800,288,218,50,108.44,4.77,0.0313,0.1006,229.54
2024-10-18,Google Ads,Q2 Demo,MM,APAC,6165.49,411032,12889,1137,899,331,236,37,164.78,5.42,0.0314,0.0882,454.14
2024-10-18,Google Ads,Q3 Feature,ENT,Canada,3737.19,249145,7980,486,374,92,68,7,474.82,7.68,0.032,0.061,420.21
2024-10-18,Facebook Ads,Q2 Demo,SMB,EU,2970.95,371368,7187,790,538,191,157,36,81.04,3.76,0.0194,0.1099,307.48
2024-10-18,Facebook Ads,Product Launch,MM,APAC,5565.15,695644,14988,1180,942,205,164,26,206.7,4.71,0.0215,0.0788,361.85
2024-10-18,Facebook Ads,Q2 Demo,ENT,EU,3358.84,419855,5311,408,314,87,70,14,237.16,8.22,0.0127,0.077,842.3
2024-10-18,LinkedIn,Product Launch,SMB,EU,652.5,26100,1038,98,61,16,11,2,245.25,6.63,0.0398,0.0947,100.94
2024-10-18,LinkedIn,Q2 Demo,MM,EU,201.74,8069,367,19,13,4,3,0,201.74,10.46,0.0455,0.0525,225.79
2024-10-18,LinkedIn,Q1 Brand,ENT,US,1198.0,47920,1801,105,75,24,18,1,616.31,11.36,0.0376,0.0585,323.51
2024-10-18,Content Marketing,Q3 Feature,SMB,EU,724.3,144860,1878,86,57,20,14,5,136.8,8.34,0.013,0.0462,181.75
2024-10-18,Content Marketing,Q4 Holiday,MM,APAC,815.58,163115,3070,135,108,42,31,4,166.56,6.02,0.0188,0.0441,449.29
2024-10-18,Content Marketing,Q3 Feature,ENT,EU,1181.17,236233,5109,233,186,54,39,5,213.06,5.05,0.0216,0.0457,937.68
